Forecast time,forecast,Temperature,rain,snow,Humidity,WindSpeed,WindDirection,Cloud
2021-12-10 14:00:00,34.0,-6.0,0.0,0.0,80.0,1.3,135.0,4.0
2021-12-10 14:00:00,37.0,-7.0,,,80.0,1.6,125.0,4.0
2021-12-10 14:00:00,40.0,-7.0,0.0,0.0,85.0,2.3,142.0,4.0
2021-12-10 14:00:00,43.0,-7.0,,,75.0,2.9,158.0,3.0
2021-12-10 14:00:00,46.0,1.0,0.0,0.0,60.0,4.7,207.0,3.0
2021-12-10 14:00:00,49.0,2.0,,,50.0,5.2,248.0,4.0
2021-12-10 14:00:00,52.0,-1.0,0.0,0.0,65.0,2.1,217.0,3.0
2021-12-10 14:00:00,55.0,-2.0,,,75.0,2.5,166.0,4.0
2021-12-10 14:00:00,58.0,1.0,0.0,0.0,65.0,2.8,244.0,4.0
2021-12-10 17:00:00,4.0,-5.0,,,65.0,3.0,60.0,4.0
2021-12-10 17:00:00,7.0,-5.0,1.0,1.0,70.0,3.9,29.0,4.0
2021-12-10 17:00:00,10.0,-7.0,,,70.0,1.5,42.0,4.0
2021-12-10 17:00:00,13.0,-8.0,0.0,0.0,75.0,1.1,128.0,3.0
2021-12-10 17:00:00,16.0,-8.0,,,70.0,2.8,111.0,4.0
2021-12-10 17:00:00,19.0,-4.0,0.0,0.0,45.0,2.3,135.0,3.0
2021-12-10 17:00:00,22.0,-2.0,,,45.0,1.1,56.0,3.0
2021-12-10 17:00:00,25.0,-5.0,0.0,0.0,60.0,1.9,115.0,4.0
2021-12-10 17:00:00,28.0,-6.0,,,65.0,1.9,99.0,4.0
2021-12-10 17:00:00,31.0,-6.0,0.0,0.0,75.0,2.0,87.0,4.0
2021-12-10 17:00:00,34.0,-7.0,,,75.0,2.3,108.0,4.0
2021-12-10 17:00:00,37.0,-8.0,0.0,0.0,80.0,2.5,124.0,4.0
2021-12-10 17:00:00,40.0,-7.0,,,75.0,3.0,134.0,3.0
2021-12-10 17:00:00,43.0,1.0,0.0,0.0,55.0,3.2,154.0,3.0
2021-12-10 17:00:00,46.0,3.0,,,45.0,3.4,232.0,4.0
2021-12-10 17:00:00,49.0,-1.0,0.0,0.0,65.0,2.6,234.0,4.0
2021-12-10 17:00:00,52.0,-1.0,,,65.0,2.4,222.0,3.0
2021-12-10 17:00:00,55.0,0.0,0.0,0.0,70.0,2.4,218.0,4.0
2021-12-10 20:00:00,4.0,-5.0,0.0,0.0,70.0,3.9,29.0,4.0
2021-12-10 20:00:00,7.0,-7.0,,,70.0,1.5,42.0,4.0
2021-12-10 20:00:00,10.0,-8.0,0.0,0.0,75.0,1.1,128.0,3.0
2021-12-10 20:00:00,13.0,-8.0,,,70.0,2.8,111.0,4.0
2021-12-10 20:00:00,16.0,-4.0,0.0,0.0,45.0,2.3,135.0,3.0
2021-12-10 20:00:00,19.0,-2.0,,,45.0,1.1,56.0,3.0
2021-12-10 20:00:00,22.0,-5.0,0.0,0.0,60.0,1.9,115.0,4.0
2021-12-10 20:00:00,25.0,-6.0,,,65.0,1.9,99.0,4.0
2021-12-10 20:00:00,28.0,-6.0,0.0,0.0,75.0,2.0,87.0,4.0
2021-12-10 20:00:00,31.0,-7.0,,,75.0,2.3,108.0,4.0
2021-12-10 20:00:00,34.0,-8.0,0.0,0.0,80.0,2.5,124.0,4.0
2021-12-10 20:00:00,37.0,-7.0,,,75.0,3.0,134.0,3.0
2021-12-10 20:00:00,40.0,1.0,0.0,0.0,55.0,3.2,154.0,3.0
2021-12-10 20:00:00,43.0,3.0,,,45.0,3.4,232.0,4.0
2021-12-10 20:00:00,46.0,-1.0,0.0,0.0,65.0,2.6,234.0,4.0
2021-12-10 20:00:00,49.0,-1.0,,,65.0,2.4,222.0,3.0
2021-12-10 20:00:00,52.0,0.0,0.0,0.0,70.0,2.4,218.0,4.0
2021-12-10 23:00:00,4.0,-7.0,,,70.0,1.5,42.0,4.0
2021-12-10 23:00:00,7.0,-8.0,0.0,0.0,75.0,1.1,128.0,3.0
2021-12-10 23:00:00,10.0,-8.0,,,70.0,2.8,111.0,4.0
2021-12-10 23:00:00,13.0,-4.0,0.0,0.0,45.0,2.3,135.0,3.0
2021-12-10 23:00:00,16.0,-2.0,,,45.0,1.1,56.0,3.0
2021-12-10 23:00:00,19.0,-5.0,0.0,0.0,60.0,1.9,115.0,4.0
2021-12-10 23:00:00,22.0,-6.0,,,65.0,1.9,99.0,4.0
2021-12-10 23:00:00,25.0,-6.0,0.0,0.0,75.0,2.0,87.0,4.0
2021-12-10 23:00:00,28.0,-7.0,,,75.0,2.3,108.0,4.0
2021-12-10 23:00:00,31.0,-8.0,0.0,0.0,80.0,2.5,124.0,4.0
2021-12-10 23:00:00,34.0,-7.0,,,75.0,3.0,134.0,3.0
2021-12-10 23:00:00,37.0,1.0,0.0,0.0,55.0,3.2,154.0,3.0
2021-12-10 23:00:00,40.0,3.0,,,45.0,3.4,232.0,4.0
2021-12-10 23:00:00,43.0,-1.0,0.0,0.0,65.0,2.6,234.0,4.0
2021-12-10 23:00:00,46.0,-1.0,,,65.0,2.4,222.0,3.0
2021-12-10 23:00:00,49.0,0.0,0.0,0.0,70.0,2.4,218.0,4.0
2021-12-11 02:00:00,4.0,-8.0,0.0,0.0,75.0,1.1,128.0,3.0
2021-12-11 02:00:00,7.0,-8.0,,,70.0,2.8,111.0,4.0
2021-12-11 02:00:00,10.0,-4.0,0.0,0.0,45.0,2.3,135.0,3.0
2021-12-11 02:00:00,13.0,-2.0,,,45.0,1.1,56.0,3.0
2021-12-11 02:00:00,16.0,-5.0,0.0,0.0,60.0,1.9,115.0,4.0
2021-12-11 02:00:00,19.0,-6.0,,,65.0,1.9,99.0,4.0
2021-12-11 02:00:00,22.0,-6.0,0.0,0.0,75.0,2.0,87.0,4.0
2021-12-11 02:00:00,25.0,-7.0,,,75.0,2.3,108.0,4.0
2021-12-11 02:00:00,28.0,-8.0,0.0,0.0,80.0,2.5,124.0,4.0
2021-12-11 02:00:00,31.0,-7.0,,,75.0,3.0,134.0,3.0
2021-12-11 02:00:00,34.0,1.0,0.0,0.0,55.0,3.2,154.0,3.0
2021-12-11 02:00:00,37.0,3.0,,,45.0,3.4,232.0,4.0
2021-12-11 02:00:00,40.0,-1.0,0.0,0.0,65.0,2.6,234.0,4.0
2021-12-11 02:00:00,43.0,-1.0,,,65.0,2.4,222.0,3.0
2021-12-11 02:00:00,46.0,0.0,0.0,0.0,70.0,2.4,218.0,4.0
2021-12-11 05:00:00,4.0,-8.0,,,65.0,3.0,116.0,4.0
2021-12-11 05:00:00,7.0,-4.0,0.0,0.0,45.0,2.6,144.0,3.0
2021-12-11 05:00:00,10.0,-3.0,,,45.0,1.9,36.0,3.0
2021-12-11 05:00:00,13.0,-5.0,0.0,0.0,55.0,2.1,129.0,4.0
2021-12-11 05:00:00,16.0,-5.0,,,60.0,1.9,129.0,4.0
2021-12-11 05:00:00,19.0,-7.0,0.0,0.0,70.0,1.8,137.0,4.0
2021-12-11 05:00:00,22.0,-7.0,,,75.0,1.9,108.0,4.0
2021-12-11 05:00:00,25.0,-9.0,0.0,0.0,80.0,2.7,114.0,4.0
2021-12-11 05:00:00,28.0,-8.0,,,80.0,2.9,139.0,3.0
2021-12-11 05:00:00,31.0,1.0,0.0,0.0,55.0,2.9,194.0,3.0
2021-12-11 05:00:00,34.0,3.0,,,45.0,6.1,259.0,4.0
2021-12-11 05:00:00,37.0,-1.0,1.0,1.0,65.0,2.5,233.0,4.0
2021-12-11 05:00:00,40.0,-1.0,,,75.0,2.3,211.0,3.0
2021-12-11 05:00:00,43.0,0.0,0.0,0.0,65.0,3.2,246.0,4.0
2021-12-11 05:00:00,46.0,-1.0,,,75.0,2.4,161.0,3.0
2021-12-11 05:00:00,49.0,-1.0,0.0,0.0,80.0,1.8,214.0,1.0
2021-12-11 05:00:00,52.0,0.0,,,80.0,1.4,188.0,1.0
2021-12-11 05:00:00,55.0,7.0,0.0,0.0,50.0,4.3,230.0,1.0
2021-12-11 05:00:00,58.0,8.0,,,55.0,5.4,227.0,1.0
2021-12-11 05:00:00,61.0,2.0,0.0,0.0,90.0,2.4,197.0,1.0
2021-12-11 05:00:00,64.0,0.0,,,90.0,2.3,209.0,1.0
2021-12-11 05:00:00,67.0,-1.0,0.0,0.0,90.0,1.7,213.0,1.0
2021-12-11 08:00:00,4.0,-4.0,0.0,0.0,45.0,2.6,144.0,3.0
2021-12-11 08:00:00,7.0,-3.0,,,45.0,1.9,36.0,3.0
2021-12-11 08:00:00,10.0,-5.0,0.0,0.0,55.0,2.1,129.0,4.0
2021-12-11 08:00:00,13.0,-5.0,,,60.0,1.9,129.0,4.0
2021-12-11 08:00:00,16.0,-7.0,0.0,0.0,70.0,1.8,137.0,4.0
2021-12-11 08:00:00,19.0,-7.0,,,75.0,1.9,108.0,4.0
2021-12-11 08:00:00,22.0,-9.0,0.0,0.0,80.0,2.7,114.0,4.0
2021-12-11 08:00:00,25.0,-8.0,,,80.0,2.9,139.0,3.0
2021-12-11 08:00:00,28.0,1.0,0.0,0.0,55.0,2.9,194.0,3.0
2021-12-11 08:00:00,31.0,3.0,,,45.0,6.1,259.0,4.0
2021-12-11 08:00:00,34.0,-1.0,1.0,1.0,65.0,2.5,233.0,4.0
2021-12-11 08:00:00,37.0,-1.0,,,75.0,2.3,211.0,3.0
2021-12-11 08:00:00,40.0,0.0,0.0,0.0,65.0,3.2,246.0,4.0
2021-12-11 08:00:00,43.0,-1.0,,,75.0,2.4,161.0,3.0
2021-12-11 08:00:00,46.0,-1.0,0.0,0.0,80.0,1.8,214.0,1.0
2021-12-11 08:00:00,49.0,0.0,,,80.0,1.4,188.0,1.0
2021-12-11 08:00:00,52.0,7.0,0.0,0.0,50.0,4.3,230.0,1.0
2021-12-11 08:00:00,55.0,8.0,,,55.0,5.4,227.0,1.0
2021-12-11 08:00:00,58.0,2.0,0.0,0.0,90.0,2.4,197.0,1.0
2021-12-11 08:00:00,61.0,0.0,,,90.0,2.3,209.0,1.0
2021-12-11 08:00:00,64.0,-1.0,0.0,0.0,90.0,1.7,213.0,1.0
2021-12-11 11:00:00,4.0,-3.0,,,45.0,1.9,36.0,3.0
2021-12-11 11:00:00,7.0,-5.0,0.0,0.0,55.0,2.1,129.0,4.0
2021-12-11 11:00:00,10.0,-5.0,,,60.0,1.9,129.0,4.0
2021-12-11 11:00:00,13.0,-7.0,0.0,0.0,70.0,1.8,137.0,4.0
2021-12-11 11:00:00,16.0,-7.0,,,75.0,1.9,108.0,4.0
2021-12-11 11:00:00,19.0,-9.0,0.0,0.0,80.0,2.7,114.0,4.0
2021-12-11 11:00:00,22.0,-8.0,,,80.0,2.9,139.0,3.0
2021-12-11 11:00:00,25.0,1.0,0.0,0.0,55.0,2.9,194.0,3.0
2021-12-11 11:00:00,28.0,3.0,,,45.0,6.1,259.0,4.0
2021-12-11 11:00:00,31.0,-1.0,1.0,1.0,65.0,2.5,233.0,4.0
2021-12-11 11:00:00,34.0,-1.0,,,75.0,2.3,211.0,3.0
2021-12-11 11:00:00,37.0,0.0,0.0,0.0,65.0,3.2,246.0,4.0
2021-12-11 11:00:00,40.0,-1.0,,,75.0,2.4,161.0,3.0
2021-12-11 11:00:00,43.0,-1.0,0.0,0.0,80.0,1.8,214.0,1.0
2021-12-11 11:00:00,46.0,0.0,,,80.0,1.4,188.0,1.0
2021-12-11 11:00:00,49.0,7.0,0.0,0.0,50.0,4.3,230.0,1.0
2021-12-11 11:00:00,52.0,8.0,,,55.0,5.4,227.0,1.0
2021-12-11 11:00:00,55.0,2.0,0.0,0.0,90.0,2.4,197.0,1.0
2021-12-11 11:00:00,58.0,0.0,,,90.0,2.3,209.0,1.0
2021-12-11 11:00:00,61.0,-1.0,0.0,0.0,90.0,1.7,213.0,1.0
2021-12-11 14:00:00,4.0,-5.0,0.0,0.0,55.0,2.1,129.0,4.0
2021-12-11 14:00:00,7.0,-5.0,,,60.0,1.9,129.0,4.0
2021-12-11 14:00:00,10.0,-7.0,0.0,0.0,70.0,1.8,137.0,4.0
2021-12-11 14:00:00,13.0,-7.0,,,75.0,1.9,108.0,4.0
2021-12-11 14:00:00,16.0,-9.0,0.0,0.0,80.0,2.7,114.0,4.0
2021-12-11 14:00:00,19.0,-8.0,,,80.0,2.9,139.0,3.0
2021-12-11 14:00:00,22.0,1.0,0.0,0.0,55.0,2.9,194.0,3.0
2021-12-11 14:00:00,25.0,3.0,,,45.0,6.1,259.0,4.0
2021-12-11 14:00:00,28.0,-1.0,1.0,1.0,65.0,2.5,233.0,4.0
2021-12-11 14:00:00,31.0,-1.0,,,75.0,2.3,211.0,3.0
2021-12-11 14:00:00,34.0,0.0,0.0,0.0,65.0,3.2,246.0,4.0
2021-12-11 14:00:00,37.0,-1.0,,,75.0,2.4,161.0,3.0
2021-12-11 14:00:00,40.0,-1.0,0.0,0.0,80.0,1.8,214.0,1.0
2021-12-11 14:00:00,43.0,0.0,,,80.0,1.4,188.0,1.0
2021-12-11 14:00:00,46.0,7.0,0.0,0.0,50.0,4.3,230.0,1.0
2021-12-11 14:00:00,49.0,8.0,,,55.0,5.4,227.0,1.0
2021-12-11 14:00:00,52.0,2.0,0.0,0.0,90.0,2.4,197.0,1.0
2021-12-11 14:00:00,55.0,0.0,,,90.0,2.3,209.0,1.0
2021-12-11 14:00:00,58.0,-1.0,0.0,0.0,90.0,1.7,213.0,1.0
2021-12-11 17:00:00,4.0,-6.0,,,65.0,1.7,149.0,4.0
2021-12-11 17:00:00,7.0,-6.0,0.0,0.0,65.0,1.7,123.0,4.0
2021-12-11 17:00:00,10.0,-7.0,,,65.0,2.6,126.0,4.0
2021-12-11 17:00:00,13.0,-8.0,0.0,0.0,65.0,2.8,134.0,4.0
2021-12-11 17:00:00,16.0,-7.0,,,75.0,2.6,157.0,3.0
2021-12-11 17:00:00,19.0,1.0,0.0,0.0,55.0,3.7,216.0,3.0
2021-12-11 17:00:00,22.0,2.0,,,50.0,5.3,249.0,4.0
2021-12-11 17:00:00,25.0,-1.0,1.0,1.0,75.0,2.0,207.0,4.0
2021-12-11 17:00:00,28.0,-1.0,,,65.0,3.0,243.0,3.0
2021-12-11 17:00:00,31.0,-1.0,0.0,0.0,70.0,2.5,189.0,4.0
2021-12-11 17:00:00,34.0,0.0,,,70.0,2.3,247.0,3.0
2021-12-11 17:00:00,37.0,-1.0,0.0,0.0,80.0,1.8,232.0,1.0
2021-12-11 17:00:00,40.0,0.0,,,75.0,1.9,168.0,1.0
2021-12-11 17:00:00,43.0,7.0,0.0,0.0,55.0,4.8,214.0,1.0
2021-12-11 17:00:00,46.0,8.0,,,60.0,5.9,222.0,1.0
2021-12-11 17:00:00,49.0,2.0,0.0,0.0,85.0,2.3,198.0,1.0
2021-12-11 17:00:00,52.0,1.0,,,85.0,2.6,230.0,1.0
2021-12-11 17:00:00,55.0,0.0,0.0,0.0,85.0,1.8,326.0,1.0
2021-12-11 20:00:00,4.0,-6.0,0.0,0.0,65.0,1.7,123.0,4.0
2021-12-11 20:00:00,7.0,-7.0,,,65.0,2.6,126.0,4.0
2021-12-11 20:00:00,10.0,-8.0,0.0,0.0,65.0,2.8,134.0,4.0
2021-12-11 20:00:00,13.0,-7.0,,,75.0,2.6,157.0,3.0
2021-12-11 20:00:00,16.0,1.0,0.0,0.0,55.0,3.7,216.0,3.0
2021-12-11 20:00:00,19.0,2.0,,,50.0,5.3,249.0,4.0
2021-12-11 20:00:00,22.0,-1.0,1.0,1.0,75.0,2.0,207.0,4.0
2021-12-11 20:00:00,25.0,-1.0,,,65.0,3.0,243.0,3.0
2021-12-11 20:00:00,28.0,-1.0,0.0,0.0,70.0,2.5,189.0,4.0
2021-12-11 20:00:00,31.0,0.0,,,70.0,2.3,247.0,3.0
2021-12-11 20:00:00,34.0,-1.0,0.0,0.0,80.0,1.8,232.0,1.0
2021-12-11 20:00:00,37.0,0.0,,,75.0,1.9,168.0,1.0
2021-12-11 20:00:00,40.0,7.0,0.0,0.0,55.0,4.8,214.0,1.0
2021-12-11 20:00:00,43.0,8.0,,,60.0,5.9,222.0,1.0
2021-12-11 20:00:00,46.0,2.0,0.0,0.0,85.0,2.3,198.0,1.0
2021-12-11 20:00:00,49.0,1.0,,,85.0,2.6,230.0,1.0
2021-12-11 20:00:00,52.0,0.0,0.0,0.0,85.0,1.8,326.0,1.0
2021-12-11 23:00:00,4.0,-7.0,,,65.0,2.6,126.0,4.0
2021-12-11 23:00:00,7.0,-8.0,0.0,0.0,65.0,2.8,134.0,4.0
2021-12-11 23:00:00,10.0,-7.0,,,75.0,2.6,157.0,3.0
2021-12-11 23:00:00,13.0,1.0,0.0,0.0,55.0,3.7,216.0,3.0
2021-12-11 23:00:00,16.0,2.0,,,50.0,5.3,249.0,4.0
2021-12-11 23:00:00,19.0,-1.0,1.0,1.0,75.0,2.0,207.0,4.0
2021-12-11 23:00:00,22.0,-1.0,,,65.0,3.0,243.0,3.0
2021-12-11 23:00:00,25.0,-1.0,0.0,0.0,70.0,2.5,189.0,4.0
2021-12-11 23:00:00,28.0,0.0,,,70.0,2.3,247.0,3.0
2021-12-11 23:00:00,31.0,-1.0,0.0,0.0,80.0,1.8,232.0,1.0
2021-12-11 23:00:00,34.0,0.0,,,75.0,1.9,168.0,1.0
2021-12-11 23:00:00,37.0,7.0,0.0,0.0,55.0,4.8,214.0,1.0
2021-12-11 23:00:00,40.0,8.0,,,60.0,5.9,222.0,1.0
2021-12-11 23:00:00,43.0,2.0,0.0,0.0,85.0,2.3,198.0,1.0
2021-12-11 23:00:00,46.0,1.0,,,85.0,2.6,230.0,1.0
2021-12-11 23:00:00,49.0,0.0,0.0,0.0,85.0,1.8,326.0,1.0
2021-12-12 02:00:00,4.0,-8.0,0.0,0.0,65.0,2.8,134.0,4.0
2021-12-12 02:00:00,7.0,-7.0,,,75.0,2.6,157.0,3.0
2021-12-12 02:00:00,10.0,1.0,0.0,0.0,55.0,3.7,216.0,3.0
2021-12-12 02:00:00,13.0,2.0,,,50.0,5.3,249.0,4.0
2021-12-12 02:00:00,16.0,-1.0,1.0,1.0,75.0,2.0,207.0,4.0
2021-12-12 02:00:00,19.0,-1.0,,,65.0,3.0,243.0,3.0
2021-12-12 02:00:00,22.0,-1.0,0.0,0.0,70.0,2.5,189.0,4.0
2021-12-12 02:00:00,25.0,0.0,,,70.0,2.3,247.0,3.0
2021-12-12 02:00:00,28.0,-1.0,0.0,0.0,80.0,1.8,232.0,1.0
2021-12-12 02:00:00,31.0,0.0,,,75.0,1.9,168.0,1.0
2021-12-12 02:00:00,34.0,7.0,0.0,0.0,55.0,4.8,214.0,1.0
2021-12-12 02:00:00,37.0,8.0,,,60.0,5.9,222.0,1.0
2021-12-12 02:00:00,40.0,2.0,0.0,0.0,85.0,2.3,198.0,1.0
2021-12-12 02:00:00,43.0,1.0,,,85.0,2.6,230.0,1.0
2021-12-12 02:00:00,46.0,0.0,0.0,0.0,85.0,1.8,326.0,1.0
2021-12-12 05:00:00,4.0,-7.0,,,65.0,3.4,159.0,3.0
2021-12-12 05:00:00,7.0,1.0,0.0,0.0,55.0,3.6,216.0,3.0
2021-12-12 05:00:00,10.0,1.0,,,55.0,4.2,226.0,4.0
2021-12-12 05:00:00,13.0,-2.0,1.0,5.0,85.0,2.7,176.0,4.0
2021-12-12 05:00:00,16.0,-2.0,,,75.0,2.4,187.0,4.0
2021-12-12 05:00:00,19.0,0.0,0.0,0.0,70.0,2.9,200.0,4.0
2021-12-12 05:00:00,22.0,0.0,,,75.0,1.9,234.0,3.0
2021-12-12 05:00:00,25.0,-1.0,0.0,0.0,85.0,1.6,223.0,1.0
2021-12-12 05:00:00,28.0,0.0,,,85.0,2.4,161.0,1.0
2021-12-12 05:00:00,31.0,8.0,0.0,0.0,55.0,5.0,215.0,1.0
2021-12-12 05:00:00,34.0,8.0,,,60.0,6.2,221.0,1.0
2021-12-12 05:00:00,37.0,3.0,0.0,0.0,90.0,2.5,212.0,1.0
2021-12-12 05:00:00,40.0,1.0,,,90.0,2.3,255.0,1.0
2021-12-12 05:00:00,43.0,0.0,0.0,0.0,85.0,1.9,354.0,1.0
2021-12-12 05:00:00,46.0,-2.0,,,80.0,2.4,83.0,1.0
2021-12-12 05:00:00,49.0,-3.0,0.0,0.0,85.0,2.8,84.0,1.0
2021-12-12 05:00:00,52.0,-3.0,,,80.0,3.6,103.0,1.0
2021-12-12 05:00:00,55.0,3.0,0.0,0.0,55.0,3.8,119.0,1.0
2021-12-12 05:00:00,58.0,6.0,,,40.0,3.1,147.0,1.0
2021-12-12 05:00:00,61.0,1.0,0.0,0.0,70.0,1.1,207.0,1.0
2021-12-12 05:00:00,64.0,-1.0,,,85.0,1.6,130.0,1.0
2021-12-12 05:00:00,67.0,0.0,0.0,0.0,80.0,2.6,152.0,1.0
2021-12-12 08:00:00,4.0,1.0,0.0,0.0,55.0,3.6,216.0,3.0
2021-12-12 08:00:00,7.0,1.0,,,55.0,4.2,226.0,4.0
2021-12-12 08:00:00,10.0,-2.0,1.0,5.0,85.0,2.7,176.0,4.0
2021-12-12 08:00:00,13.0,-2.0,,,75.0,2.4,187.0,4.0
2021-12-12 08:00:00,16.0,0.0,0.0,0.0,70.0,2.9,200.0,4.0
2021-12-12 08:00:00,19.0,0.0,,,75.0,1.9,234.0,3.0
2021-12-12 08:00:00,22.0,-1.0,0.0,0.0,85.0,1.6,223.0,1.0
2021-12-12 08:00:00,25.0,0.0,,,85.0,2.4,161.0,1.0
2021-12-12 08:00:00,28.0,8.0,0.0,0.0,55.0,5.0,215.0,1.0
2021-12-12 08:00:00,31.0,8.0,,,60.0,6.2,221.0,1.0
2021-12-12 08:00:00,34.0,3.0,0.0,0.0,90.0,2.5,212.0,1.0
2021-12-12 08:00:00,37.0,1.0,,,90.0,2.3,255.0,1.0
2021-12-12 08:00:00,40.0,0.0,0.0,0.0,85.0,1.9,354.0,1.0
2021-12-12 08:00:00,43.0,-2.0,,,80.0,2.4,83.0,1.0
2021-12-12 08:00:00,46.0,-3.0,0.0,0.0,85.0,2.8,84.0,1.0
2021-12-12 08:00:00,49.0,-3.0,,,80.0,3.6,103.0,1.0
2021-12-12 08:00:00,52.0,3.0,0.0,0.0,55.0,3.8,119.0,1.0
2021-12-12 08:00:00,55.0,6.0,,,40.0,3.1,147.0,1.0
2021-12-12 08:00:00,58.0,1.0,0.0,0.0,70.0,1.1,207.0,1.0
2021-12-12 08:00:00,61.0,-1.0,,,85.0,1.6,130.0,1.0
2021-12-12 08:00:00,64.0,0.0,0.0,0.0,80.0,2.6,152.0,1.0
2021-12-12 11:00:00,4.0,1.0,,,60.0,4.2,226.0,4.0
2021-12-12 11:00:00,7.0,-2.0,1.0,5.0,85.0,2.7,176.0,4.0
2021-12-12 11:00:00,10.0,-2.0,,,75.0,2.4,187.0,4.0
2021-12-12 11:00:00,13.0,0.0,0.0,0.0,70.0,2.9,200.0,4.0
2021-12-12 11:00:00,16.0,0.0,,,75.0,1.9,234.0,3.0
2021-12-12 11:00:00,19.0,-1.0,0.0,0.0,85.0,1.6,223.0,1.0
2021-12-12 11:00:00,22.0,0.0,,,85.0,2.4,161.0,1.0
2021-12-12 11:00:00,25.0,8.0,0.0,0.0,55.0,5.0,215.0,1.0
2021-12-12 11:00:00,28.0,8.0,,,60.0,6.2,221.0,1.0
2021-12-12 11:00:00,31.0,3.0,0.0,0.0,90.0,2.5,212.0,1.0
2021-12-12 11:00:00,34.0,1.0,,,90.0,2.3,255.0,1.0
2021-12-12 11:00:00,37.0,0.0,0.0,0.0,85.0,1.9,354.0,1.0
2021-12-12 11:00:00,40.0,-2.0,,,80.0,2.4,83.0,1.0
2021-12-12 11:00:00,43.0,-3.0,0.0,0.0,85.0,2.8,84.0,1.0
2021-12-12 11:00:00,46.0,-3.0,,,80.0,3.6,103.0,1.0
2021-12-12 11:00:00,49.0,3.0,0.0,0.0,55.0,3.8,119.0,1.0
2021-12-12 11:00:00,52.0,6.0,,,40.0,3.1,147.0,1.0
2021-12-12 11:00:00,55.0,1.0,0.0,0.0,70.0,1.1,207.0,1.0
2021-12-12 11:00:00,58.0,-1.0,,,85.0,1.6,130.0,1.0
2021-12-12 11:00:00,61.0,0.0,0.0,0.0,80.0,2.6,152.0,1.0
2021-12-12 14:00:00,4.0,-2.0,1.0,5.0,85.0,2.7,176.0,4.0
2021-12-12 14:00:00,7.0,-2.0,,,75.0,2.4,187.0,4.0
2021-12-12 14:00:00,10.0,0.0,0.0,0.0,70.0,2.9,200.0,4.0
2021-12-12 14:00:00,13.0,0.0,,,75.0,1.9,234.0,3.0
2021-12-12 14:00:00,16.0,-1.0,0.0,0.0,85.0,1.6,223.0,1.0
2021-12-12 14:00:00,19.0,0.0,,,85.0,2.4,161.0,1.0
2021-12-12 14:00:00,22.0,8.0,0.0,0.0,55.0,5.0,215.0,1.0
2021-12-12 14:00:00,25.0,8.0,,,60.0,6.2,221.0,1.0
2021-12-12 14:00:00,28.0,3.0,0.0,0.0,90.0,2.5,212.0,1.0
2021-12-12 14:00:00,31.0,1.0,,,90.0,2.3,255.0,1.0
2021-12-12 14:00:00,34.0,0.0,0.0,0.0,85.0,1.9,354.0,1.0
2021-12-12 14:00:00,37.0,-2.0,,,80.0,2.4,83.0,1.0
2021-12-12 14:00:00,40.0,-3.0,0.0,0.0,85.0,2.8,84.0,1.0
2021-12-12 14:00:00,43.0,-3.0,,,80.0,3.6,103.0,1.0
2021-12-12 14:00:00,46.0,3.0,0.0,0.0,55.0,3.8,119.0,1.0
2021-12-12 14:00:00,49.0,6.0,,,40.0,3.1,147.0,1.0
2021-12-12 14:00:00,52.0,1.0,0.0,0.0,70.0,1.1,207.0,1.0
2021-12-12 14:00:00,55.0,-1.0,,,85.0,1.6,130.0,1.0
2021-12-12 14:00:00,58.0,0.0,0.0,0.0,80.0,2.6,152.0,1.0
2021-12-12 17:00:00,4.0,-2.0,,,75.0,2.3,180.0,4.0
2021-12-12 17:00:00,7.0,0.0,0.0,0.0,70.0,2.8,188.0,4.0
2021-12-12 17:00:00,10.0,-1.0,,,80.0,2.2,172.0,3.0
2021-12-12 17:00:00,13.0,-1.0,0.0,0.0,85.0,2.4,161.0,1.0
2021-12-12 17:00:00,16.0,1.0,,,85.0,3.1,191.0,1.0
2021-12-12 17:00:00,19.0,8.0,0.0,0.0,55.0,6.2,226.0,1.0
2021-12-12 17:00:00,22.0,8.0,,,55.0,6.4,240.0,1.0
2021-12-12 17:00:00,25.0,3.0,0.0,0.0,85.0,2.7,242.0,1.0
2021-12-12 17:00:00,28.0,1.0,,,90.0,2.9,304.0,1.0
2021-12-12 17:00:00,31.0,-1.0,0.0,0.0,80.0,2.4,351.0,1.0
2021-12-12 17:00:00,34.0,-3.0,,,80.0,1.6,50.0,1.0
2021-12-12 17:00:00,37.0,-4.0,0.0,0.0,80.0,1.9,58.0,1.0
2021-12-12 17:00:00,40.0,-3.0,,,75.0,2.7,66.0,1.0
2021-12-12 17:00:00,43.0,3.0,0.0,0.0,45.0,3.8,97.0,1.0
2021-12-12 17:00:00,46.0,5.0,,,30.0,3.2,86.0,1.0
2021-12-12 17:00:00,49.0,0.0,0.0,0.0,55.0,2.4,92.0,1.0
2021-12-12 17:00:00,52.0,-1.0,,,65.0,2.7,132.0,1.0
2021-12-12 17:00:00,55.0,0.0,0.0,0.0,65.0,2.5,130.0,1.0
2021-12-12 20:00:00,4.0,0.0,0.0,0.0,70.0,2.8,188.0,4.0
2021-12-12 20:00:00,7.0,-1.0,,,80.0,2.2,172.0,3.0
2021-12-12 20:00:00,10.0,-1.0,0.0,0.0,85.0,2.4,161.0,1.0
2021-12-12 20:00:00,13.0,1.0,,,85.0,3.1,191.0,1.0
